source,target
knowledge_base/mathematics/statistical_foundations.md,posterior_computation
knowledge_base/mathematics/statistical_foundations.md,information_criteria
knowledge_base/mathematics/statistical_foundations.md,../../docs/guides/implementation_guides_index
knowledge_base/mathematics/statistical_foundations.md,information_gain
knowledge_base/mathematics/statistical_foundations.md,expectation_maximization
knowledge_base/mathematics/statistical_foundations.md,markov_processes
knowledge_base/mathematics/statistical_foundations.md,neyman_pearson
knowledge_base/mathematics/statistical_foundations.md,convergence_analysis
knowledge_base/mathematics/statistical_foundations.md,statistical_computing
knowledge_base/mathematics/statistical_foundations.md,mackay
knowledge_base/mathematics/statistical_foundations.md,brownian_motion
knowledge_base/mathematics/statistical_foundations.md,calculus
knowledge_base/mathematics/statistical_foundations.md,model_selection
knowledge_base/mathematics/statistical_foundations.md,inference_engines
knowledge_base/mathematics/statistical_foundations.md,probability_theory
knowledge_base/mathematics/statistical_foundations.md,minimum_description_length
knowledge_base/mathematics/complex_systems.md,information_theory
knowledge_base/mathematics/complex_systems.md,optimization_theory
knowledge_base/mathematics/complex_systems.md,active_inference
knowledge_base/mathematics/complex_systems.md,control_theory
knowledge_base/mathematics/complex_systems.md,chaos_theory
knowledge_base/mathematics/complex_systems.md,neural_networks
knowledge_base/mathematics/complex_systems.md,free_energy_principle
knowledge_base/mathematics/complex_systems.md,dynamical_systems
knowledge_base/mathematics/complex_systems.md,network_science
knowledge_base/mathematics/complex_systems.md,fractal_geometry
knowledge_base/mathematics/complex_systems.md,agent_based_modeling
knowledge_base/mathematics/complex_systems.md,statistical_physics
knowledge_base/mathematics/bayesian_graph_theory.md,active_inference
knowledge_base/mathematics/bayesian_graph_theory.md,graph_structures
knowledge_base/mathematics/bayesian_graph_theory.md,causal_inference
knowledge_base/mathematics/bayesian_graph_theory.md,bayes_theorem
knowledge_base/mathematics/bayesian_graph_theory.md,inference_algorithms
knowledge_base/mathematics/bayesian_graph_theory.md,probabilistic_modeling
knowledge_base/mathematics/bayesian_graph_theory.md,message_passing
knowledge_base/mathematics/bayesian_graph_theory.md,probabilistic_operations
knowledge_base/mathematics/bayesian_graph_theory.md,belief_updating
knowledge_base/mathematics/bayesian_graph_theory.md,probabilistic_programming
knowledge_base/mathematics/bayesian_graph_theory.md,exact_inference
knowledge_base/mathematics/bayesian_graph_theory.md,bayesian_networks
knowledge_base/mathematics/bayesian_graph_theory.md,graph_theory
knowledge_base/mathematics/bayesian_graph_theory.md,structure_learning
knowledge_base/mathematics/bayesian_graph_theory.md,markov_random_fields
knowledge_base/mathematics/bayesian_graph_theory.md,bayesian_inference
knowledge_base/mathematics/bayesian_graph_theory.md,graph_transformations
knowledge_base/mathematics/bayesian_graph_theory.md,factor_graphs
knowledge_base/mathematics/bayesian_graph_theory.md,graph_algorithms
knowledge_base/mathematics/bayesian_graph_theory.md,approximate_inference
knowledge_base/mathematics/bayesian_graph_theory.md,probability_theory
knowledge_base/mathematics/bayesian_graph_theory.md,deep_learning
knowledge_base/mathematics/search_strategies.md,optimization_strategies
knowledge_base/mathematics/search_strategies.md,expected_free_energy
knowledge_base/mathematics/search_strategies.md,policy_search_methods
knowledge_base/mathematics/search_strategies.md,exploration_strategies
knowledge_base/mathematics/AGENTS.md,optimization_theory
knowledge_base/mathematics/AGENTS.md,../../docs/research/
knowledge_base/mathematics/AGENTS.md,active_inference
knowledge_base/mathematics/AGENTS.md,variational_inference
knowledge_base/mathematics/AGENTS.md,reinforcement_learning
knowledge_base/mathematics/AGENTS.md,../../docs/guides/implementation_guides
knowledge_base/mathematics/AGENTS.md,active_inference_theory
knowledge_base/mathematics/AGENTS.md,../../docs/examples/
knowledge_base/mathematics/AGENTS.md,../cognitive/free_energy_principle
knowledge_base/mathematics/AGENTS.md,dynamical_systems
knowledge_base/mathematics/AGENTS.md,../things/Continuous_Generic/README
knowledge_base/mathematics/AGENTS.md,information_theory
knowledge_base/mathematics/AGENTS.md,README
knowledge_base/mathematics/AGENTS.md,../cognitive/active_inference
knowledge_base/mathematics/AGENTS.md,free_energy_principle
knowledge_base/mathematics/AGENTS.md,../../docs/agents/AGENTS
knowledge_base/mathematics/AGENTS.md,../things/Generic_POMDP/README
knowledge_base/mathematics/AGENTS.md,../things/Generic_POMDP/AGENTS
knowledge_base/mathematics/AGENTS.md,bayesian_inference
knowledge_base/mathematics/AGENTS.md,../../tools/README
knowledge_base/mathematics/AGENTS.md,../../docs/guides/application/
knowledge_base/mathematics/AGENTS.md,../systems/complex_systems
knowledge_base/mathematics/AGENTS.md,../things/Simple_POMDP/AGENTS
knowledge_base/mathematics/AGENTS.md,probability_theory
knowledge_base/mathematics/AGENTS.md,../things/Simple_POMDP/README
knowledge_base/mathematics/sensitivity_analysis.md,optimization_strategies
knowledge_base/mathematics/sensitivity_analysis.md,convergence_control
knowledge_base/mathematics/sensitivity_analysis.md,expected_free_energy
knowledge_base/mathematics/sensitivity_analysis.md,variational_free_energy
knowledge_base/mathematics/sensitivity_analysis.md,../cognitive/active_inference
knowledge_base/mathematics/sensitivity_analysis.md,numerical_methods
knowledge_base/mathematics/network_science.md,information_theory
knowledge_base/mathematics/network_science.md,cultural_evolution
knowledge_base/mathematics/network_science.md,complex_systems
knowledge_base/mathematics/network_science.md,ecological_networks
knowledge_base/mathematics/network_science.md,graph_theory
knowledge_base/mathematics/network_science.md,social_ecological_systems
knowledge_base/mathematics/network_science.md,collective_intelligence
knowledge_base/mathematics/network_science.md,neural_networks
knowledge_base/mathematics/network_science.md,dynamical_systems
knowledge_base/mathematics/network_science.md,statistical_physics
knowledge_base/mathematics/calculus.md,optimization_theory
knowledge_base/mathematics/calculus.md,symplectic_geometry
knowledge_base/mathematics/calculus.md,active_inference
knowledge_base/mathematics/calculus.md,quantum_field_theory
knowledge_base/mathematics/calculus.md,geometric_algebra
knowledge_base/mathematics/calculus.md,financial_mathematics
knowledge_base/mathematics/calculus.md,complex_analysis
knowledge_base/mathematics/calculus.md,dynamical_systems
knowledge_base/mathematics/calculus.md,differential_geometry
knowledge_base/mathematics/calculus.md,neural_sdes
knowledge_base/mathematics/calculus.md,numerical_methods
knowledge_base/mathematics/calculus.md,information_theory
knowledge_base/mathematics/calculus.md,statistical_learning
knowledge_base/mathematics/calculus.md,stochastic_optimization
knowledge_base/mathematics/calculus.md,linear_algebra
knowledge_base/mathematics/calculus.md,differential_equations
knowledge_base/mathematics/calculus.md,machine_learning
knowledge_base/mathematics/calculus.md,free_energy_principle
knowledge_base/mathematics/calculus.md,belief_updating
knowledge_base/mathematics/calculus.md,functional_analysis
knowledge_base/mathematics/calculus.md,harmonic_analysis
knowledge_base/mathematics/calculus.md,control_theory
knowledge_base/mathematics/calculus.md,real_analysis
knowledge_base/mathematics/calculus.md,precision_weighting
knowledge_base/mathematics/calculus.md,information_geometry
knowledge_base/mathematics/calculus.md,neural_odes
knowledge_base/mathematics/calculus.md,geometric_deep_learning
knowledge_base/mathematics/calculus.md,operator_theory
knowledge_base/mathematics/calculus.md,time_frequency_analysis
knowledge_base/mathematics/calculus.md,signal_processing
knowledge_base/mathematics/calculus.md,quantum_mechanics
knowledge_base/mathematics/calculus.md,variational_methods
knowledge_base/mathematics/calculus.md,stochastic_processes
knowledge_base/mathematics/calculus.md,probability_theory
knowledge_base/mathematics/calculus.md,deep_learning
knowledge_base/mathematics/calculus.md,predictive_coding
knowledge_base/mathematics/vfe_components.md,information_theory
knowledge_base/mathematics/vfe_components.md,optimization_theory
knowledge_base/mathematics/vfe_components.md,free_energy_minimization
knowledge_base/mathematics/vfe_components.md,convergence_analysis
knowledge_base/mathematics/vfe_components.md,friston_2006
knowledge_base/mathematics/vfe_components.md,model_selection
knowledge_base/mathematics/vfe_components.md,free_energy_landscape
knowledge_base/mathematics/vfe_components.md,belief_evolution
knowledge_base/mathematics/vfe_components.md,buckley_2017
knowledge_base/mathematics/vfe_components.md,performance_analysis
knowledge_base/mathematics/vfe_components.md,variational_free_energy
knowledge_base/mathematics/vfe_components.md,learning_dynamics
knowledge_base/mathematics/vfe_components.md,probability_theory
knowledge_base/mathematics/vfe_components.md,learning_trajectory
knowledge_base/mathematics/vfe_components.md,model_complexity
knowledge_base/mathematics/vfe_components.md,model_comparison
knowledge_base/mathematics/vfe_components.md,bogacz_2017
knowledge_base/mathematics/langevin_dynamics.md,cognitive/free_energy_principle
knowledge_base/mathematics/langevin_dynamics.md,mathematics/non_equilibrium_steady_state
knowledge_base/mathematics/langevin_dynamics.md,mathematics/differential_equations
knowledge_base/mathematics/langevin_dynamics.md,cognitive/active_inference
knowledge_base/mathematics/langevin_dynamics.md,mathematics/fokker_planck
knowledge_base/mathematics/langevin_dynamics.md,mathematics/stochastic_processes
knowledge_base/mathematics/langevin_dynamics.md,mathematics/variational_free_energy
knowledge_base/mathematics/langevin_dynamics.md,mathematics/markov_blankets
knowledge_base/mathematics/langevin_dynamics.md,mathematics/probability_theory
knowledge_base/mathematics/langevin_dynamics.md,mathematics/path_integral
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/free_energy_theory
knowledge_base/mathematics/pomdp_framework.md,learning_paths/advanced_ai
knowledge_base/mathematics/pomdp_framework.md,learning_paths/robotics
knowledge_base/mathematics/pomdp_framework.md,examples/free_energy_policy
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/things/agents/GenericPOMDP/README
knowledge_base/mathematics/pomdp_framework.md,examples/belief_updating
knowledge_base/mathematics/pomdp_framework.md,specializations/robotics
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/things/agents/GenericPOMDP/belief_states
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/things/agents/GenericPOMDP/policy_selection
knowledge_base/mathematics/pomdp_framework.md,learning_paths/robotics_control
knowledge_base/mathematics/pomdp_framework.md,learning_paths/probability_theory
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/information_theory
knowledge_base/mathematics/pomdp_framework.md,specializations/reinforcement_learning
knowledge_base/mathematics/pomdp_framework.md,learning_paths/advanced_pomdp
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/expected_free_energy
knowledge_base/mathematics/pomdp_framework.md,examples/basic_pomdp
knowledge_base/mathematics/pomdp_framework.md,learning_paths/multi_agent_systems
knowledge_base/mathematics/pomdp_framework.md,specializations/ai
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/probability_theory
knowledge_base/mathematics/pomdp_framework.md,learning_paths/reinforcement_learning
knowledge_base/mathematics/pomdp_framework.md,examples/multi_agent_pomdp
knowledge_base/mathematics/pomdp_framework.md,examples/active_inference_pomdp
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/cognitive/active_inference
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/variational_methods
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/statistical_foundations
knowledge_base/mathematics/pomdp_framework.md,learning_path_template
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/mathematics/path_integral_theory
knowledge_base/mathematics/pomdp_framework.md,knowledge_base/cognitive/hierarchical_processing
knowledge_base/mathematics/pomdp_framework.md,examples/hierarchical_pomdp
knowledge_base/mathematics/markov_properties.md,graphical_separation
knowledge_base/mathematics/markov_properties.md,undirected_models
knowledge_base/mathematics/markov_properties.md,inference_algorithms
knowledge_base/mathematics/markov_properties.md,graph_separation
knowledge_base/mathematics/markov_properties.md,separation_criteria
knowledge_base/mathematics/markov_properties.md,probabilistic_graphical_models
knowledge_base/mathematics/markov_properties.md,hammersley_clifford
knowledge_base/mathematics/markov_properties.md,gibbs_distributions
knowledge_base/mathematics/markov_properties.md,bayesian_networks
knowledge_base/mathematics/markov_properties.md,conditional_independence
knowledge_base/mathematics/markov_properties.md,graph_theory
knowledge_base/mathematics/markov_properties.md,pairwise_markov
knowledge_base/mathematics/markov_properties.md,markov_random_fields
knowledge_base/mathematics/markov_properties.md,markov_blanket
knowledge_base/mathematics/markov_properties.md,directed_models
knowledge_base/mathematics/markov_properties.md,hammersley_clifford_theorem
knowledge_base/mathematics/markov_properties.md,global_markov
knowledge_base/mathematics/markov_properties.md,local_markov
knowledge_base/mathematics/markov_properties.md,probability_theory
knowledge_base/mathematics/markov_properties.md,factorization
knowledge_base/mathematics/markov_properties.md,equivalence_theorems
knowledge_base/mathematics/learning_visualization.md,convergence_control
knowledge_base/mathematics/learning_visualization.md,exploration_visualization
knowledge_base/mathematics/learning_visualization.md,expected_free_energy
knowledge_base/mathematics/learning_visualization.md,decision_visualization
knowledge_base/mathematics/learning_visualization.md,variational_free_energy
knowledge_base/mathematics/numerical_methods.md,optimization_theory
knowledge_base/mathematics/numerical_methods.md,expected_free_energy
knowledge_base/mathematics/numerical_methods.md,variational_free_energy
knowledge_base/mathematics/numerical_methods.md,message_passing
knowledge_base/mathematics/numerical_methods.md,../cognitive/active_inference
knowledge_base/mathematics/graph_theory.md,information_theory
knowledge_base/mathematics/graph_theory.md,optimization_theory
knowledge_base/mathematics/graph_theory.md,combinatorics
knowledge_base/mathematics/graph_theory.md,markov_random_fields
knowledge_base/mathematics/graph_theory.md,discrete_mathematics
knowledge_base/mathematics/graph_theory.md,probabilistic_graphical_models
knowledge_base/mathematics/graph_theory.md,network_science
knowledge_base/mathematics/graph_theory.md,complexity_theory
knowledge_base/mathematics/variational_bounds.md,bethe_free_energy
knowledge_base/mathematics/variational_bounds.md,variational_inference
knowledge_base/mathematics/variational_bounds.md,kl_divergence
knowledge_base/mathematics/variational_bounds.md,variational_free_energy
knowledge_base/mathematics/variational_bounds.md,message_passing
knowledge_base/mathematics/variational_bounds.md,exponential_family
knowledge_base/mathematics/variational_bounds.md,free_energy_principle
knowledge_base/mathematics/variational_bounds.md,../cognitive/belief_updating
knowledge_base/mathematics/belief_updating.md,optimization_theory
knowledge_base/mathematics/belief_updating.md,adaptive_control
knowledge_base/mathematics/belief_updating.md,active_inference
knowledge_base/mathematics/belief_updating.md,A_matrix
knowledge_base/mathematics/belief_updating.md,relativistic_belief_updating
knowledge_base/mathematics/belief_updating.md,variational_inference
knowledge_base/mathematics/belief_updating.md,da_costa_2020
knowledge_base/mathematics/belief_updating.md,belief_propagation
knowledge_base/mathematics/belief_updating.md,structured_variational_inference
knowledge_base/mathematics/belief_updating.md,active_inference_control
knowledge_base/mathematics/belief_updating.md,bayes_theorem
knowledge_base/mathematics/belief_updating.md,information_theory
knowledge_base/mathematics/belief_updating.md,learning_theory
knowledge_base/mathematics/belief_updating.md,friston_2010
knowledge_base/mathematics/belief_updating.md,D_matrix
knowledge_base/mathematics/belief_updating.md,free_energy_principle
knowledge_base/mathematics/belief_updating.md,belief_initialization
knowledge_base/mathematics/belief_updating.md,symbolic_belief_updating
knowledge_base/mathematics/belief_updating.md,bayesian_networks
knowledge_base/mathematics/belief_updating.md,fisher_information
knowledge_base/mathematics/belief_updating.md,monte_carlo_methods
knowledge_base/mathematics/belief_updating.md,neural_belief_updating
knowledge_base/mathematics/belief_updating.md,structure_learning
knowledge_base/mathematics/belief_updating.md,parameter_learning
knowledge_base/mathematics/belief_updating.md,bayesian_inference
knowledge_base/mathematics/belief_updating.md,mean_field_approximation
knowledge_base/mathematics/belief_updating.md,robotics_belief_updating
knowledge_base/mathematics/belief_updating.md,wasserstein_metrics
knowledge_base/mathematics/belief_updating.md,bayesian_graph_theory
knowledge_base/mathematics/belief_updating.md,hierarchical_perception
knowledge_base/mathematics/belief_updating.md,particle_methods
knowledge_base/mathematics/belief_updating.md,markov_property
knowledge_base/mathematics/belief_updating.md,quantum_belief_updating
knowledge_base/mathematics/belief_updating.md,multimodal_integration
knowledge_base/mathematics/belief_updating.md,neuroscience_belief_updating
knowledge_base/mathematics/belief_updating.md,sensory_evidence
knowledge_base/mathematics/belief_updating.md,parr_2019
knowledge_base/mathematics/belief_updating.md,probability_theory
knowledge_base/mathematics/belief_updating.md,B_matrix
knowledge_base/mathematics/belief_updating.md,predictive_coding
knowledge_base/mathematics/belief_updating.md,bogacz_2017
knowledge_base/mathematics/parameter_tuning.md,optimization_strategies
knowledge_base/mathematics/parameter_tuning.md,convergence_control
knowledge_base/mathematics/parameter_tuning.md,hyperparameter_optimization
knowledge_base/mathematics/parameter_tuning.md,numerical_stability
knowledge_base/mathematics/parameter_tuning.md,sensitivity_analysis
knowledge_base/mathematics/parameter_tuning.md,hyperparameter_optimization#Self-Tuning γ
knowledge_base/mathematics/parameter_tuning.md,search_strategies
knowledge_base/mathematics/free_energy.md,optimization_theory
knowledge_base/mathematics/free_energy.md,adaptive_control
knowledge_base/mathematics/free_energy.md,active_inference
knowledge_base/mathematics/free_energy.md,variational_inference
knowledge_base/mathematics/free_energy.md,path_integral_free_energy
knowledge_base/mathematics/free_energy.md,amari_2016
knowledge_base/mathematics/free_energy.md,optimal_control
knowledge_base/mathematics/free_energy.md,quantum_free_energy
knowledge_base/mathematics/free_energy.md,evans_2010
knowledge_base/mathematics/free_energy.md,prediction_error
knowledge_base/mathematics/free_energy.md,information_theory
knowledge_base/mathematics/free_energy.md,learning_theory
knowledge_base/mathematics/free_energy.md,wasserstein_geometry
knowledge_base/mathematics/free_energy.md,path_integral_methods
knowledge_base/mathematics/free_energy.md,friston_2010
knowledge_base/mathematics/free_energy.md,state_estimation
knowledge_base/mathematics/free_energy.md,belief_updating
knowledge_base/mathematics/free_energy.md,parameter_estimation
knowledge_base/mathematics/free_energy.md,parr_2020
knowledge_base/mathematics/free_energy.md,oksendal_2003
knowledge_base/mathematics/free_energy.md,expected_free_energy
knowledge_base/mathematics/free_energy.md,ambrosio_2008
knowledge_base/mathematics/free_energy.md,kl_divergence
knowledge_base/mathematics/free_energy.md,bethe_approximation
knowledge_base/mathematics/free_energy.md,monte_carlo_free_energy
knowledge_base/mathematics/free_energy.md,symbolic_free_energy
knowledge_base/mathematics/free_energy.md,wainwright_2008
knowledge_base/mathematics/free_energy.md,rockafellar_1970
knowledge_base/mathematics/free_energy.md,information_geometry
knowledge_base/mathematics/free_energy.md,robotics_applications
knowledge_base/mathematics/free_energy.md,relativistic_free_energy
knowledge_base/mathematics/free_energy.md,model_selection
knowledge_base/mathematics/free_energy.md,neural_free_energy
knowledge_base/mathematics/free_energy.md,mean_field_theory
knowledge_base/mathematics/free_energy.md,representation_learning
knowledge_base/mathematics/free_energy.md,neuroscience_applications
knowledge_base/mathematics/free_energy.md,probability_theory
knowledge_base/mathematics/free_energy.md,predictive_coding
knowledge_base/mathematics/factor_graphs.md,bayesian_factorization
knowledge_base/mathematics/factor_graphs.md,active_inference
knowledge_base/mathematics/factor_graphs.md,random_variables
knowledge_base/mathematics/factor_graphs.md,variational_inference
knowledge_base/mathematics/factor_graphs.md,continuous_variables
knowledge_base/mathematics/factor_graphs.md,probability_distributions
knowledge_base/mathematics/factor_graphs.md,undirected_graphical_models
knowledge_base/mathematics/factor_graphs.md,directed_graphical_models
knowledge_base/mathematics/factor_graphs.md,belief_propagation
knowledge_base/mathematics/factor_graphs.md,probabilistic_dependencies
knowledge_base/mathematics/factor_graphs.md,graphical_models
knowledge_base/mathematics/factor_graphs.md,hyperprior
knowledge_base/mathematics/factor_graphs.md,inference_algorithms
knowledge_base/mathematics/factor_graphs.md,conditional_random_fields
knowledge_base/mathematics/factor_graphs.md,factor_functions
knowledge_base/mathematics/factor_graphs.md,expectation_propagation
knowledge_base/mathematics/factor_graphs.md,likelihood_function
knowledge_base/mathematics/factor_graphs.md,message_passing
knowledge_base/mathematics/factor_graphs.md,variational_message_passing
knowledge_base/mathematics/factor_graphs.md,model_comparison
knowledge_base/mathematics/factor_graphs.md,probabilistic_programming
knowledge_base/mathematics/factor_graphs.md,bayesian_networks
knowledge_base/mathematics/factor_graphs.md,convergence_properties
knowledge_base/mathematics/factor_graphs.md,hyperparameters
knowledge_base/mathematics/factor_graphs.md,edges
knowledge_base/mathematics/factor_graphs.md,structured_factor_graphs
knowledge_base/mathematics/factor_graphs.md,markov_random_fields
knowledge_base/mathematics/factor_graphs.md,variable_nodes
knowledge_base/mathematics/factor_graphs.md,bayesian_inference
knowledge_base/mathematics/factor_graphs.md,inference_equivalence
knowledge_base/mathematics/factor_graphs.md,sufficient_statistics
knowledge_base/mathematics/factor_graphs.md,probabilistic_models
knowledge_base/mathematics/factor_graphs.md,bayesian_network_conversion
knowledge_base/mathematics/factor_graphs.md,prior_distribution
knowledge_base/mathematics/factor_graphs.md,factor_nodes
knowledge_base/mathematics/factor_graphs.md,model_parameters
knowledge_base/mathematics/exponential_family.md,fisher_information
knowledge_base/mathematics/exponential_family.md,variational_inference
knowledge_base/mathematics/exponential_family.md,kl_divergence
knowledge_base/mathematics/exponential_family.md,variational_free_energy
knowledge_base/mathematics/exponential_family.md,message_passing
knowledge_base/mathematics/exponential_family.md,natural_gradients
knowledge_base/mathematics/exponential_family.md,free_energy_principle
knowledge_base/mathematics/exponential_family.md,information_geometry
knowledge_base/mathematics/exponential_family.md,../cognitive/belief_updating
knowledge_base/mathematics/action_distribution.md,sutton_2018
knowledge_base/mathematics/action_distribution.md,active_inference
knowledge_base/mathematics/action_distribution.md,stochastic_choice
knowledge_base/mathematics/action_distribution.md,reinforcement_learning
knowledge_base/mathematics/action_distribution.md,behavioral_analysis
knowledge_base/mathematics/action_distribution.md,decision_theory
knowledge_base/mathematics/action_distribution.md,temporal_planning
knowledge_base/mathematics/action_distribution.md,exploration_exploitation
knowledge_base/mathematics/action_distribution.md,constraint_optimization
knowledge_base/mathematics/action_distribution.md,amari_2000
knowledge_base/mathematics/action_distribution.md,information_theory
knowledge_base/mathematics/action_distribution.md,temporal_dynamics
knowledge_base/mathematics/action_distribution.md,softmax_distribution
knowledge_base/mathematics/action_distribution.md,exploration_strategies
knowledge_base/mathematics/action_distribution.md,probability_axioms
knowledge_base/mathematics/action_distribution.md,policy_learning
knowledge_base/mathematics/action_distribution.md,measure_theory
knowledge_base/mathematics/action_distribution.md,probability_simplex
knowledge_base/mathematics/action_distribution.md,natural_gradient
knowledge_base/mathematics/action_distribution.md,uncertainty_quantification
knowledge_base/mathematics/action_distribution.md,policy_composition
knowledge_base/mathematics/action_distribution.md,behavioral_control
knowledge_base/mathematics/action_distribution.md,fisher_information
knowledge_base/mathematics/action_distribution.md,categorical_distribution
knowledge_base/mathematics/action_distribution.md,expected_free_energy
knowledge_base/mathematics/action_distribution.md,action_sampling
knowledge_base/mathematics/action_distribution.md,softmax_function
knowledge_base/mathematics/action_distribution.md,information_geometry
knowledge_base/mathematics/action_distribution.md,conditional_probability
knowledge_base/mathematics/action_distribution.md,adaptive_behavior
knowledge_base/mathematics/action_distribution.md,normalization_constraints
knowledge_base/mathematics/action_distribution.md,markov_property
knowledge_base/mathematics/action_distribution.md,friston_2017
knowledge_base/mathematics/action_distribution.md,action_selection
knowledge_base/mathematics/action_distribution.md,sequential_decision_making
knowledge_base/mathematics/action_distribution.md,precision_parameter
knowledge_base/mathematics/action_distribution.md,probability_theory
knowledge_base/mathematics/action_distribution.md,motor_planning
knowledge_base/mathematics/action_distribution.md,policy_selection
knowledge_base/mathematics/bethe_free_energy.md,mathematics/probabilistic_graphical_models
knowledge_base/mathematics/bethe_free_energy.md,cognitive/predictive_coding
knowledge_base/mathematics/bethe_free_energy.md,mathematics/message_passing
knowledge_base/mathematics/bethe_free_energy.md,cognitive/active_inference
knowledge_base/mathematics/bethe_free_energy.md,mathematics/information_theory
knowledge_base/mathematics/bethe_free_energy.md,mathematics/factor_graphs
knowledge_base/mathematics/bethe_free_energy.md,mathematics/kl_divergence
knowledge_base/mathematics/bethe_free_energy.md,mathematics/variational_inference
knowledge_base/mathematics/bethe_free_energy.md,mathematics/variational_free_energy
knowledge_base/mathematics/lagrangian_mechanics.md,geometric_mechanics
knowledge_base/mathematics/lagrangian_mechanics.md,control_theory
knowledge_base/mathematics/lagrangian_mechanics.md,hamiltonian_mechanics
knowledge_base/mathematics/lagrangian_mechanics.md,classical_field_theory
knowledge_base/mathematics/lagrangian_mechanics.md,calculus_of_variations
knowledge_base/mathematics/probability_distributions.md,statistical_foundations
knowledge_base/mathematics/probability_distributions.md,expected_free_energy
knowledge_base/mathematics/probability_distributions.md,variational_free_energy
knowledge_base/mathematics/probability_distributions.md,exponential_family
knowledge_base/mathematics/probability_distributions.md,message_passing
knowledge_base/mathematics/probability_distributions.md,../cognitive/active_inference
knowledge_base/mathematics/probability_distributions.md,probability_theory
knowledge_base/mathematics/variational_methods.md,numerical_stability
knowledge_base/mathematics/variational_methods.md,variational_sequential_monte_carlo
knowledge_base/mathematics/variational_methods.md,conjugate_gradient
knowledge_base/mathematics/variational_methods.md,dynamical_systems
knowledge_base/mathematics/variational_methods.md,multivariate_statistics
knowledge_base/mathematics/variational_methods.md,inference_algorithms
knowledge_base/mathematics/variational_methods.md,blei_2017
knowledge_base/mathematics/variational_methods.md,stochastic_optimization
knowledge_base/mathematics/variational_methods.md,functional_analysis
knowledge_base/mathematics/variational_methods.md,bayesian_neural_networks
knowledge_base/mathematics/variational_methods.md,decision_making
knowledge_base/mathematics/variational_methods.md,information_geometry
knowledge_base/mathematics/variational_methods.md,mcmc_methods
knowledge_base/mathematics/variational_methods.md,zhang_2018
knowledge_base/mathematics/variational_methods.md,probabilistic_inference
knowledge_base/mathematics/variational_methods.md,optimization_theory
knowledge_base/mathematics/variational_methods.md,path_integral_free_energy
knowledge_base/mathematics/variational_methods.md,natural_gradients
knowledge_base/mathematics/variational_methods.md,information_theory
knowledge_base/mathematics/variational_methods.md,flow_based_models
knowledge_base/mathematics/variational_methods.md,deep_generative_models
knowledge_base/mathematics/variational_methods.md,program_synthesis
knowledge_base/mathematics/variational_methods.md,distributed_inference
knowledge_base/mathematics/variational_methods.md,hoffman_2013
knowledge_base/mathematics/variational_methods.md,time_series_models
knowledge_base/mathematics/variational_methods.md,sequential_mc
knowledge_base/mathematics/variational_methods.md,optimization_methods
knowledge_base/mathematics/variational_methods.md,wainwright_2008
knowledge_base/mathematics/variational_methods.md,hamiltonian_mc
knowledge_base/mathematics/variational_methods.md,automatic_differentiation
knowledge_base/mathematics/variational_methods.md,jordan_1999
knowledge_base/mathematics/variational_methods.md,deep_learning
knowledge_base/mathematics/variational_methods.md,../../docs/examples/usage_examples_index
knowledge_base/mathematics/variational_methods.md,variational_inference
knowledge_base/mathematics/variational_methods.md,gradient_descent
knowledge_base/mathematics/variational_methods.md,variational_calculus
knowledge_base/mathematics/variational_methods.md,kingma_2014
knowledge_base/mathematics/variational_methods.md,computational_efficiency
knowledge_base/mathematics/variational_methods.md,variational_sampling
knowledge_base/mathematics/variational_methods.md,copula_inference
knowledge_base/mathematics/variational_methods.md,message_passing
knowledge_base/mathematics/variational_methods.md,belief_networks
knowledge_base/mathematics/variational_methods.md,state_estimation
knowledge_base/mathematics/variational_methods.md,free_energy_principle
knowledge_base/mathematics/variational_methods.md,probabilistic_programming
knowledge_base/mathematics/variational_methods.md,optimal_transport
knowledge_base/mathematics/variational_methods.md,markov_random_fields
knowledge_base/mathematics/variational_methods.md,bayesian_inference
knowledge_base/mathematics/variational_methods.md,rezende_2015
knowledge_base/mathematics/variational_methods.md,particle_filtering
knowledge_base/mathematics/variational_methods.md,factor_graphs
knowledge_base/mathematics/variational_methods.md,convergence_criteria
knowledge_base/mathematics/variational_methods.md,importance_sampling
knowledge_base/mathematics/variational_methods.md,../../docs/research/research_documentation_index
knowledge_base/mathematics/variational_methods.md,predictive_coding
knowledge_base/mathematics/variational_methods.md,calculus_of_variations
knowledge_base/mathematics/variational_methods.md,sampling_approaches
knowledge_base/mathematics/variational_methods.md,statistical_physics
knowledge_base/mathematics/variational_methods.md,quantum_computing
knowledge_base/mathematics/variational_methods.md,active_inference
knowledge_base/mathematics/variational_methods.md,hyperparameter_tuning
knowledge_base/mathematics/variational_methods.md,numerical_optimization
